transaction_id,account_id,timestamp,amount,merchant_category,city,is_unusual_city,is_odd_hour
36f73c19-7834-41b7-a25d-251c8c3ece4b,ACC00394,2026-06-20 08:09:10.815241,26650.87,Grocery,Delhi,0,0
8eb41309-dd3a-4b64-9c0e-4c08cb51ea63,ACC01265,2026-06-20 08:11:53.815241,26608.95,Entertainment,Bangalore,0,0
9c6cad7a-5145-4872-8876-c68914509f6c,ACC01604,2026-06-20 13:01:25.815241,26453.07,Entertainment,Kolkata,0,0
39138902-c544-4ab0-be70-3fc225bb2712,ACC01604,2026-06-20 17:27:44.815241,25777.56,Fuel,Kolkata,0,0
17e6f0fe-0790-4a35-b5dc-631e90720cd7,ACC00295,2026-06-20 20:45:35.815241,25438.5,Online Retail,Chennai,0,0
820359e7-f3f5-4226-b2b1-c1c9798a95e2,ACC01137,2026-06-20 19:48:09.815241,25225.28,Dining,Chennai,0,0
f758d606-cdc0-4ee1-bde8-13849833d2b6,ACC01952,2026-06-20 15:24:45.815241,24782.77,Online Retail,Bangalore,0,0
af50061f-41e5-41fe-b72b-b847c712823d,ACC01604,2026-06-20 13:11:18.815241,24694.78,Fuel,Kolkata,0,0
67f3e4bf-a3b3-4be6-9726-9541b8d11a8f,ACC01604,2026-06-20 12:18:48.815241,24550.92,Online Retail,Kolkata,0,0
3b778820-828b-49ae-af0b-271f56f95d20,ACC01889,2026-06-20 18:08:31.815241,24299.1,Healthcare,Mumbai,0,0
974b18d9-9aca-46fc-9212-fae7a8eb7709,ACC01196,2026-06-20 13:33:38.815241,24270.9,Fuel,Hyderabad,0,0
424c4c8f-638b-423c-93c4-b8acadc75326,ACC01643,2026-06-20 21:41:45.815241,24073.81,ATM Withdrawal,Hyderabad,0,0
26b16c7c-5189-479a-b934-2fbd46296ada,ACC01740,2026-06-20 07:19:06.815241,23945.45,Healthcare,Bangalore,0,0
de1d4653-d112-4bb8-a7b2-df91adbd2e33,ACC01136,2026-06-20 17:49:35.815241,23793.46,Healthcare,Chennai,0,0
b0f9d52e-9245-4bb7-9bde-9c0d18149d8d,ACC01604,2026-06-20 09:06:43.815241,23790.98,Entertainment,Kolkata,0,0
f0333a2f-d580-4795-b2a9-b9086e65ac94,ACC01541,2026-06-20 11:23:38.815241,23702.02,Electronics,Chennai,0,0
33271389-124a-40a5-83bd-78c1b5dabcbb,ACC01604,2026-06-20 19:29:22.815241,23664.89,Travel,Kolkata,0,0
613f50db-e5aa-4c5a-bbe7-52062ce62f9f,ACC01604,2026-06-20 16:32:58.815241,23656.55,Travel,Kolkata,0,0
ed3b08d2-db21-4812-9cde-641fd02535b2,ACC01646,2026-06-20 12:58:34.815241,23316.55,Electronics,Kolkata,0,0
74b8b222-4607-41e5-afd8-dfa91b952ae5,ACC00399,2026-06-20 07:44:02.815241,23152.55,Fuel,Hyderabad,0,0
ff5ebfcb-d0c9-40c4-a2ce-c61bc9001271,ACC01560,2026-06-20 20:37:09.815241,22865.16,Utilities,Delhi,0,0
74d54610-ae4b-4031-9dd7-2830d3eb39bb,ACC00529,2026-06-20 20:54:08.815241,22784.42,ATM Withdrawal,Hyderabad,0,0
302b0401-efed-498b-979a-7368bd96bb0a,ACC00809,2026-06-20 19:58:58.815241,22761.71,Online Retail,Mumbai,0,0
f4ac27ef-b734-4467-bbb9-5b07b1cb62d0,ACC00310,2026-06-20 21:42:51.815241,22735.16,Travel,Bangalore,0,0
b2342544-b933-476d-ac17-d9ef00b14a5d,ACC01955,2026-06-20 16:48:39.815241,22725.73,Travel,Hyderabad,0,0
4ee8f8f0-633d-4f14-af19-1d382a3ac5e2,ACC00681,2026-06-20 17:32:02.815241,22687.26,Electronics,Kolkata,0,0
105dd35c-7d12-4b6b-87b3-d329cfec1804,ACC01394,2026-06-20 21:12:08.815241,22609.75,Fuel,Delhi,0,0
ad9112c5-f5ea-4128-854d-c3bf61d85365,ACC01604,2026-06-20 22:38:26.815241,22150.34,Dining,Kolkata,0,0
9642b052-5379-4279-8cb5-062589a06a99,ACC00028,2026-06-20 15:27:06.815241,21947.44,Travel,Pune,0,0
e93a9be5-1a3d-41c7-89dc-91f3f77ddc5b,ACC01752,2026-06-20 16:21:41.815241,21762.5,Online Retail,Hyderabad,0,0
0f6135f8-3b4e-4d3b-a136-c499b3bc0471,ACC00102,2026-06-20 16:37:10.815241,21761.81,Grocery,Bangalore,0,0
bf13aab8-bfa5-4687-876f-1d85d5fb5858,ACC00103,2026-06-20 19:03:38.815241,21711.42,Healthcare,Hyderabad,0,0
bf41503c-58bd-4b50-b11a-6633f4027821,ACC00038,2026-06-20 22:58:03.815241,21698.99,Travel,Kolkata,0,0
be153187-b783-41d5-9264-04b923f47a55,ACC01604,2026-06-20 15:44:48.815241,21473.53,Dining,Kolkata,0,0
9734f9d8-2f5c-483c-92c2-7691fbbcc54f,ACC01337,2026-06-20 19:10:55.815241,21457.9,Fuel,Chennai,0,0
cdb4e9d8-a544-4c20-a8d0-1288f7491a01,ACC01569,2026-06-20 20:42:29.815241,21408.56,Grocery,Delhi,0,0
7ddee37d-ebba-4a66-aa4e-4d28c0fce144,ACC01779,2026-06-20 08:53:29.815241,21308.07,Healthcare,Kolkata,0,0
f355b820-1816-4d3c-8760-2d4f948152b4,ACC00032,2026-06-20 08:20:04.815241,21258.97,Utilities,Chennai,0,0
b3563532-c1c1-4659-b0bb-34c19087681f,ACC01716,2026-06-20 20:19:07.815241,21247.79,Healthcare,Bangalore,0,0
779f00d5-571d-4650-aa7a-55500ea20640,ACC00479,2026-06-20 18:20:58.815241,21160.16,Dining,Delhi,0,0
48b6dfac-8731-41b7-86dd-4d8a37f14593,ACC00341,2026-06-20 21:56:27.815241,20941.98,Utilities,Mumbai,0,0
08ac88fd-ad39-4cc2-9449-cc2e1d4f3938,ACC00909,2026-06-20 17:30:02.815241,20837.88,ATM Withdrawal,Bangalore,0,0
0f9ed2a7-abe7-4a32-bc01-ebc7402e0863,ACC01224,2026-06-20 07:01:52.815241,20736.62,Fuel,Mumbai,0,0
fc8ae9bd-c969-4fac-9766-92bd6416e20b,ACC01211,2026-06-20 17:39:01.815241,20641.99,Travel,Pune,0,0
8a353f73-a4ba-45b5-a5e7-c785d355e653,ACC01604,2026-06-20 01:54:26.815241,20415.35,Utilities,Kolkata,0,1
71196a1f-8559-4725-b181-c6dedfbe9fbd,ACC01691,2026-06-20 16:19:45.815241,20397.83,ATM Withdrawal,Pune,0,0
ff2c37dc-6bfc-4bd7-9831-3d758b719ba7,ACC01450,2026-06-20 08:25:41.815241,20308.31,Entertainment,Bangalore,0,0
8151ef6c-7963-4f34-b0c7-556a6576796d,ACC01963,2026-06-20 12:58:56.815241,20187.13,Entertainment,Chennai,0,0
2ab35719-e413-42ec-97ce-ecf526353ad8,ACC01693,2026-06-20 07:56:52.815241,20097.71,Electronics,Chennai,0,0
73cc9ff1-dbcf-4223-a478-4edc384e64f5,ACC01394,2026-06-20 14:18:35.815241,19984.07,Dining,Delhi,0,0
36d8c6ed-01b3-4ac3-8816-04b1ab0ded12,ACC00821,2026-06-20 09:38:12.815241,19712.86,Healthcare,Chennai,0,0
f2612977-7fe5-4edd-b4d3-87dd557c9198,ACC00428,2026-06-20 12:58:10.815241,19669.95,Travel,Delhi,0,0
a43a1d9e-1d6f-4f0c-9b3d-9eb152ea0288,ACC01253,2026-06-20 19:17:25.815241,19642.01,Grocery,Hyderabad,0,0
e7c5d314-a969-44fc-9141-70c1ca978f1d,ACC01258,2026-06-20 19:51:14.815241,19547.21,Online Retail,Bangalore,0,0
ce31d600-2fa8-42a7-bfea-70596a90c22a,ACC00290,2026-06-20 20:36:32.815241,19543.74,ATM Withdrawal,Bangalore,0,0
39fa9c25-7b17-4af2-b7c9-d8fcd9a3959d,ACC01604,2026-06-20 22:58:49.815241,19417.15,ATM Withdrawal,Kolkata,0,0
e90f9565-934a-43c8-8340-5061984a00c3,ACC00821,2026-06-20 20:31:10.815241,19223.26,Fuel,Chennai,0,0
4ef22fcc-8285-490e-9f80-b6cfc6c5ef8f,ACC00165,2026-06-20 11:55:26.815241,19012.51,ATM Withdrawal,Pune,0,0
99b3568d-6dcc-4c60-9e35-836f66aa394c,ACC00918,2026-06-20 13:12:26.815241,18871.67,Fuel,Bangalore,0,0
f416e626-33ed-4fa6-b4ef-ccfb386ccabf,ACC01990,2026-06-20 07:00:56.815241,18788.77,Travel,Mumbai,0,0
5768ca2f-b7cb-4ce8-80f6-7383af801bb4,ACC00199,2026-06-20 17:14:32.815241,18413.85,Healthcare,Delhi,0,0
e45fbf0c-777c-412f-9275-5c2569ab9b4c,ACC01604,2026-06-20 21:15:01.815241,18396.98,Travel,Kolkata,0,0
1ed30ffb-f93d-4d9b-8e2d-19cc7ad539fb,ACC01114,2026-06-20 17:09:39.815241,18312.88,Dining,Delhi,0,0
7a3fdb3b-ffd9-4216-b233-c530abee976d,ACC01394,2026-06-20 08:04:53.815241,18273.11,ATM Withdrawal,Delhi,0,0
c958e75e-21d5-4971-b367-49b52cf6bf75,ACC01414,2026-06-20 14:42:37.815241,18212.07,Fuel,Mumbai,0,0
7af0aeba-f8dc-4d6e-830f-10b5b0e75760,ACC00661,2026-06-20 19:17:38.815241,18139.65,Fuel,Pune,0,0
2cea4994-4219-4e92-a8e6-7bc059c328fb,ACC00376,2026-06-20 19:12:04.815241,18136.87,Travel,Chennai,0,0
0a965a8b-8278-45e3-b145-db0c4d6526cd,ACC01604,2026-06-20 16:52:15.815241,18123.08,Utilities,Kolkata,0,0
5b5ec11c-6852-4525-9428-478b98732279,ACC01886,2026-06-20 07:42:22.815241,18116.56,Travel,Hyderabad,0,0
a86f3638-8869-4337-adb8-6cbd5c419100,ACC00329,2026-06-20 22:01:51.815241,18040.34,ATM Withdrawal,Kolkata,0,0
3332323b-4f75-4a96-81a6-034aa7ef610e,ACC01812,2026-06-20 09:25:58.815241,17851.66,Electronics,Hyderabad,0,0
1c347d81-d6f3-4bfd-bb05-d6371a64fe4a,ACC00376,2026-06-20 21:28:50.815241,17704.19,Dining,Chennai,0,0
6b1f7cfc-c6c3-4af9-8396-a4b31ea8bd13,ACC01604,2026-06-20 19:34:40.815241,17690.48,Travel,Kolkata,0,0
b27dc823-a7e1-4b7e-a871-a2c183357e03,ACC01394,2026-06-20 18:45:05.815241,17586.16,Online Retail,Delhi,0,0
ef9c783e-84dc-4558-836e-91d9c27b6b3e,ACC01005,2026-06-20 07:14:43.815241,17580.46,Entertainment,Chennai,0,0
b7d6a62f-9468-4f11-9150-190b5c21018d,ACC01178,2026-06-20 11:35:32.815241,17465.72,Travel,Chennai,0,0
08aec57e-4d05-4113-8d4f-9a2d55f16dbb,ACC00817,2026-06-20 12:02:36.815241,17313.19,Electronics,Chennai,0,0
62b5a995-9b91-4c6f-8a07-b86432b517d4,ACC01394,2026-06-20 14:46:09.815241,17119.78,Healthcare,Delhi,0,0
84c97e1a-331e-4bd4-877e-f1d6d9523619,ACC00608,2026-06-20 17:01:39.815241,17071.39,Online Retail,Pune,0,0
39d68ef9-b8d5-43fc-aa94-34342a9ea8d8,ACC01394,2026-06-20 12:11:24.815241,17060.58,Travel,Delhi,0,0
c7225d8f-2ff9-4a7d-a2df-6584c9b7b082,ACC01394,2026-06-20 10:23:43.815241,17049.36,Electronics,Delhi,0,0
5e7e2813-a967-4fe1-bfce-e629ea8e55a5,ACC01162,2026-06-20 13:32:50.815241,16970.15,Fuel,Hyderabad,0,0
f9a18822-353d-4860-ac24-edb561188d28,ACC01414,2026-06-20 15:15:11.815241,16951.33,Utilities,Mumbai,0,0
401a272f-6063-4b70-a4ac-6fbf05d8b66a,ACC01963,2026-06-20 08:50:42.815241,16943.8,Dining,Chennai,0,0
08b77c51-458d-471c-9c69-6395fe8e3b73,ACC01074,2026-06-20 08:55:25.815241,16810.45,Entertainment,Delhi,0,0
9e334d07-7acf-4115-b481-8e0e84e8f1d9,ACC00821,2026-06-20 07:55:10.815241,16776.94,Electronics,Chennai,0,0
43f532e1-e132-4fd3-ab24-21cca2234dc9,ACC00151,2026-06-20 13:51:41.815241,16760.78,Grocery,Chennai,0,0
062667fc-cedc-45bf-ae94-34ab7adf1458,ACC01963,2026-06-20 13:25:19.815241,16724.18,Electronics,Chennai,0,0
c33fe513-f6e4-4cdf-b5d7-9f82dd3343c3,ACC00729,2026-06-20 10:27:01.815241,16703.58,Electronics,Chennai,0,0
31f3f0c0-22f3-4068-bc0f-549d02740f73,ACC00376,2026-06-20 18:18:49.815241,16702.09,Grocery,Chennai,0,0
64f375d2-35af-4f5f-8be0-4cd01503cb8a,ACC00821,2026-06-20 10:51:55.815241,16654.8,Fuel,Chennai,0,0
c0671841-bdeb-4419-bb20-f45e15a4a4cc,ACC01365,2026-06-20 22:57:37.815241,16651.36,Utilities,Kolkata,0,0
66245bfa-4fcc-439a-b683-d2e6337ea2df,ACC01178,2026-06-20 09:33:23.815241,16648.46,Electronics,Chennai,0,0
d1678ac0-8e89-4a97-b7f1-c35a939e51d2,ACC00638,2026-06-20 11:32:35.815241,16571.56,Fuel,Hyderabad,0,0
e0847351-2e27-4af8-a4b1-1ba8de256879,ACC01963,2026-06-20 20:20:34.815241,16438.78,Healthcare,Chennai,0,0
6bbb8d0e-f46e-477e-937b-d589e4e805bd,ACC01988,2026-06-20 09:27:58.815241,16402.54,Dining,Mumbai,0,0
3c76c902-ed45-4fa3-a8bf-2bda377c88a0,ACC00843,2026-06-20 21:47:23.815241,16378.51,Entertainment,Kolkata,0,0
6f7309fd-d9ec-4466-9b9e-90ffc12581bb,ACC00154,2026-06-20 16:07:44.815241,16310.31,ATM Withdrawal,Delhi,0,0
ac19ba05-9df6-4eeb-8021-8ccc3df7926f,ACC00151,2026-06-20 13:59:41.815241,16307.04,Entertainment,Chennai,0,0
3c64b7e5-54ef-4054-8206-ad9d9be6aa29,ACC00503,2026-06-20 14:30:53.815241,16194.17,Utilities,Chennai,0,0
ad13932f-ff69-49ca-8096-4305c1e98acb,ACC01988,2026-06-20 11:16:28.815241,16067.65,Electronics,Mumbai,0,0
44f68329-42a2-46ef-a430-afa39f9cff0d,ACC00069,2026-06-20 14:54:54.815241,15969.53,Travel,Pune,0,0
06a20460-1978-4a00-aaae-e44aec80c7f5,ACC00729,2026-06-20 15:15:40.815241,15899.23,Entertainment,Chennai,0,0
6e4c2b13-04bc-4453-bcee-2f599ef4acfb,ACC00520,2026-06-20 15:23:56.815241,15891.26,Utilities,Bangalore,0,0
6bed5374-6a60-4de3-a44a-75e07e53acb0,ACC00630,2026-06-20 20:32:32.815241,15821.29,Dining,Chennai,0,0
8429e12c-347f-4a8c-b39a-442b0d92bc7e,ACC00780,2026-06-20 15:49:08.815241,15787.58,Electronics,Mumbai,0,0
716b8eba-90b6-4fdf-8136-acf1c883d36f,ACC00133,2026-06-20 09:05:15.815241,15762.39,Travel,Pune,0,0
31f30603-6c7e-444b-8324-17eaee178088,ACC00729,2026-06-20 17:27:27.815241,15746.02,Healthcare,Chennai,0,0
8a430d37-3b9c-47fc-99ea-d309ff918cba,ACC01431,2026-06-20 21:00:37.815241,15734.2,ATM Withdrawal,Chennai,0,0
a9a0f0c8-14e6-49df-af46-e775e3324380,ACC01178,2026-06-20 19:21:27.815241,15628.24,Online Retail,Chennai,0,0
c9bc4074-b884-4ef1-9aaa-a92b97d7c659,ACC01375,2026-06-20 16:25:06.815241,15609.98,ATM Withdrawal,Hyderabad,0,0
565c688d-68ce-4275-82e0-25f18aa00891,ACC01604,2026-06-20 13:21:02.815241,15565.08,Fuel,Kolkata,0,0
c96ec149-1355-4472-a65f-5c59913406a4,ACC00564,2026-06-20 11:58:49.815241,15564.72,Dining,Delhi,0,0
a92e1749-ef70-47e4-af57-8774cbbcd7ff,ACC00529,2026-06-20 17:08:11.815241,15515.21,Electronics,Hyderabad,0,0
42ea57a8-f784-447a-a76d-decf191ba3ae,ACC01414,2026-06-20 19:01:26.815241,15467.81,Electronics,Mumbai,0,0
11860e8b-5051-42b0-a9d1-bd353701b98d,ACC00821,2026-06-20 21:21:54.815241,15440.12,Dining,Chennai,0,0
43693344-9cdd-458c-b9ac-39834d90e891,ACC00729,2026-06-20 11:45:10.815241,15436.89,Dining,Chennai,0,0
cbd880b8-f55b-4385-88a5-41c6148845ca,ACC00638,2026-06-20 17:45:43.815241,15389.77,Online Retail,Hyderabad,0,0
3781d306-d5e0-4664-a4db-04c8a8174c85,ACC00638,2026-06-20 14:05:26.815241,15363.86,Electronics,Hyderabad,0,0
115eacd2-6838-4db5-9376-21258626893f,ACC01431,2026-06-20 18:57:24.815241,15359.75,Dining,Chennai,0,0
2efcd60c-5256-4d59-857f-2f3e61a90fb1,ACC00729,2026-06-20 18:45:00.815241,15340.01,Online Retail,Chennai,0,0
cf1ca021-6431-4fc2-a946-4f3f514f6fd9,ACC00069,2026-06-20 22:04:54.815241,15282.34,Online Retail,Pune,0,0
327272f0-ac92-4046-b7e4-99d131163301,ACC00220,2026-06-20 07:20:19.815241,15280.76,Online Retail,Bangalore,0,0
ec20782a-7862-4712-8bb1-1e8495d46041,ACC01375,2026-06-20 22:36:45.815241,15273.37,Grocery,Hyderabad,0,0
68dc8a83-de7e-4c0a-b9c0-e8adbbbe43a1,ACC00843,2026-06-20 17:29:18.815241,15254.91,Entertainment,Kolkata,0,0
a3b44efe-25c3-4c9d-a856-1badee287a92,ACC00349,2026-06-20 22:35:13.815241,15202.76,Online Retail,Bangalore,0,0
f6d22a7b-aec7-4a82-948b-4376602a4e57,ACC00069,2026-06-20 08:26:19.815241,15170.06,Travel,Pune,0,0
4bc9a961-53b4-4aaf-86e3-cc384331adab,ACC00503,2026-06-20 22:51:30.815241,15109.23,Utilities,Chennai,0,0
a9c5baf4-14fe-4842-9064-f897e713ca88,ACC00069,2026-06-20 21:20:59.815241,15020.89,Entertainment,Pune,0,0
a5e38c06-fa67-4218-827f-1462f5b554a2,ACC00638,2026-06-20 08:17:17.815241,15018.2,Fuel,Hyderabad,0,0
385381c2-5600-4bb7-8178-a56e7d27a883,ACC01289,2026-06-20 10:35:15.815241,14981.55,Utilities,Chennai,0,0
a1eca3b2-8a4e-4996-b512-a7d145a5f212,ACC00133,2026-06-20 22:37:44.815241,14976.69,Fuel,Pune,0,0
413507b8-af3a-4fcd-8a87-fbc2aef75bd3,ACC01431,2026-06-20 10:04:56.815241,14963.19,Online Retail,Chennai,0,0
7250ee18-260a-4962-9d81-b7f57d5911c6,ACC00458,2026-06-20 14:23:24.815241,14961.08,Fuel,Mumbai,0,0
c133e189-6629-44a0-807e-83eabf56068f,ACC01178,2026-06-20 09:35:16.815241,14905.09,Fuel,Chennai,0,0
c8b47734-3fad-4211-80b3-b456c0503524,ACC01807,2026-06-20 12:39:07.815241,14820.61,Online Retail,Bangalore,0,0
342cf061-293b-4d54-b838-b7d0114a843b,ACC01639,2026-06-20 19:22:51.815241,14732.07,Fuel,Mumbai,0,0
f7252068-9109-4e91-a3d6-458bb9dbb178,ACC01394,2026-06-20 15:20:22.815241,14606.99,ATM Withdrawal,Delhi,0,0
7fe3aa6e-a4c1-4d96-899b-11896033f6a1,ACC01431,2026-06-20 17:21:58.815241,14583.39,Utilities,Chennai,0,0
57413822-f96d-4d30-a2b4-ae1037fed84c,ACC01899,2026-06-20 22:25:19.815241,14572.43,ATM Withdrawal,Pune,0,0
85e620fe-a44e-43e1-85ba-136f594ed61a,ACC00503,2026-06-20 17:14:55.815241,14561.28,ATM Withdrawal,Chennai,0,0
a4d841a4-c736-4d30-a0ca-7ddb3586dc4d,ACC00376,2026-06-20 15:42:32.815241,14550.83,Dining,Chennai,0,0
41a24ee2-0e07-4c8c-a527-839fdef0adb3,ACC00151,2026-06-20 09:34:21.815241,14531.63,Entertainment,Chennai,0,0
b1966dd3-d4a1-4c32-84bf-e58ca905150f,ACC01899,2026-06-20 21:28:38.815241,14510.31,ATM Withdrawal,Pune,0,0
276e4a5e-278c-489f-8d26-08846dde3ad5,ACC01766,2026-06-20 09:07:24.815241,14483.83,Grocery,Pune,0,0
db1a8e44-f477-4614-9463-9e5705ecad50,ACC01380,2026-06-20 12:47:23.815241,14481.76,ATM Withdrawal,Chennai,0,0
559ab377-fcc0-4fd7-b976-173d058601a3,ACC00843,2026-06-20 14:47:52.815241,14434.98,Travel,Kolkata,0,0
6a578fa8-d0d8-464d-a092-05327a1e5ebc,ACC01414,2026-06-20 13:17:24.815241,14431.45,Dining,Mumbai,0,0
c6a4cdd2-bcdb-4950-bd97-879cb2c58e84,ACC00503,2026-06-20 13:52:44.815241,14421.4,ATM Withdrawal,Chennai,0,0
e7fda531-37bb-4e87-a991-ac4ab775aec0,ACC01604,2026-06-20 07:01:13.815241,14409.21,Entertainment,Kolkata,0,0
d77a17db-58cb-4209-86e1-5af883ad63ff,ACC00914,2026-06-20 16:14:52.815241,14391.86,Dining,Bangalore,0,0
d1a8a474-6b35-48f0-b2a2-c1a40fa019e4,ACC00779,2026-06-20 13:30:39.815241,14333.86,Electronics,Chennai,0,0
f344d92c-c9f4-4b08-a570-0c771a239873,ACC01988,2026-06-20 19:01:44.815241,14326.89,Utilities,Mumbai,0,0
fb10c215-5036-4209-819d-8b9d0e7c9e99,ACC00171,2026-06-20 17:07:40.815241,14323.94,Grocery,Bangalore,0,0
d8e3b5f9-b752-415a-bb5e-f843394ebb3c,ACC01615,2026-06-20 16:58:28.815241,14323.2,Healthcare,Pune,0,0
5230dfbd-5553-42fe-a889-803e5913f9d3,ACC00520,2026-06-20 14:24:05.815241,14296.65,Electronics,Bangalore,0,0
51c055dc-719d-402f-b5b6-037002cca6d7,ACC00166,2026-06-20 15:35:01.815241,14267.73,Electronics,Mumbai,0,0
1b2b5f8b-a27e-4970-8452-ba518223c495,ACC01375,2026-06-20 20:26:35.815241,14257.58,Travel,Hyderabad,0,0
7b040680-bfbc-426a-9f69-34a5edf193c3,ACC01963,2026-06-20 16:37:29.815241,14229.14,Travel,Chennai,0,0
740a5464-d7a9-4992-8cf5-09eb6eacc868,ACC00081,2026-06-20 15:50:27.815241,14221.73,Entertainment,Delhi,0,0
9a1e373b-3c60-4cd5-a395-e4926de9026b,ACC00461,2026-06-20 10:06:23.815241,14208.53,Entertainment,Mumbai,0,0
fbff1829-aea3-498b-80bd-204e32714f01,ACC00690,2026-06-20 17:40:21.815241,14177.97,Grocery,Pune,0,0
150218b1-0759-43c1-a9ab-8f6968de035f,ACC00520,2026-06-20 10:16:39.815241,14174.17,Healthcare,Bangalore,0,0
b262cfdc-fa56-421f-99e9-960d59308bc8,ACC00690,2026-06-20 19:06:10.815241,14146.01,Entertainment,Pune,0,0
338b7068-0a80-4e58-94e7-5d36cdf691f7,ACC00551,2026-06-20 09:01:20.815241,14092.82,Electronics,Hyderabad,0,0
2d35641a-a6f5-4bec-bf5e-8fc148d01517,ACC01419,2026-06-20 16:58:27.815241,14078.88,ATM Withdrawal,Delhi,0,0
0b3c7aac-5918-4f27-83ba-3d959313578e,ACC01564,2026-06-20 16:14:02.815241,14075.25,Fuel,Chennai,0,0
d70896f4-def7-43bc-90b6-25e45fd4134a,ACC00621,2026-06-20 16:11:40.815241,14074.61,Electronics,Chennai,0,0
82a8b9af-c1d1-4a27-ba2e-a91304273325,ACC00899,2026-06-20 10:44:29.815241,14040.35,Dining,Kolkata,0,0
2fddcb84-f1b7-4a0a-aa26-2309db2f42ba,ACC00349,2026-06-20 17:45:31.815241,14032.56,Entertainment,Bangalore,0,0
f5d68c8f-299c-4d73-8295-f5c984d77929,ACC01074,2026-06-20 11:53:39.815241,13983.56,Electronics,Delhi,0,0
f58fb635-da25-4d05-b282-4bbd00f08c81,ACC01419,2026-06-20 16:55:34.815241,13970.48,Fuel,Delhi,0,0
e07219e6-fceb-4d4a-8b5c-cd0cfe159045,ACC01624,2026-06-20 09:03:20.815241,13948.96,ATM Withdrawal,Delhi,0,0
65adafab-2a07-458d-943b-bf74e609456a,ACC01871,2026-06-20 10:21:57.815241,13942.89,Healthcare,Hyderabad,0,0
af963ea9-4f41-47d6-952e-41e909f946e8,ACC00520,2026-06-20 11:56:22.815241,13938.6,Fuel,Bangalore,0,0
3de5d3d6-4403-4cf4-9df8-5b5ec9c00887,ACC00899,2026-06-20 17:37:05.815241,13894.6,Electronics,Kolkata,0,0
38d4bae1-5d18-40bd-8264-4beb4f233a04,ACC00376,2026-06-20 15:06:44.815241,13880.62,ATM Withdrawal,Chennai,0,0
6f0eebef-97e8-4057-96a7-01aba66ccf43,ACC01564,2026-06-20 11:44:56.815241,13877.75,Electronics,Chennai,0,0
3ca48bf1-3cd0-4c01-a0bb-04fed8c618d3,ACC01766,2026-06-20 19:40:26.815241,13870.35,Electronics,Pune,0,0
7811f8b3-c7c9-4deb-be6e-2cdefd4bfe0a,ACC00051,2026-06-20 15:04:23.815241,13805.8,Electronics,Chennai,0,0
16f9d47e-7cd0-40b5-bc71-bba13627bf2a,ACC01419,2026-06-20 08:28:02.815241,13796.72,Entertainment,Delhi,0,0
513d0f10-3e55-41ec-83cd-61ab5fb6f397,ACC01766,2026-06-20 19:05:53.815241,13783.53,ATM Withdrawal,Pune,0,0
ff245ca5-7339-49c2-8c1b-fe598e40bd73,ACC01375,2026-06-20 09:50:40.815241,13763.25,Electronics,Hyderabad,0,0
f425a31e-1b3c-42f2-bf7a-a2d18b30735e,ACC01988,2026-06-20 11:24:26.815241,13761.19,ATM Withdrawal,Mumbai,0,0
042aaea2-353f-4f6f-99d7-d29891854a6f,ACC01899,2026-06-20 08:34:34.815241,13758.38,Travel,Pune,0,0
144e63da-cafa-4670-af0c-7fa722faf451,ACC01807,2026-06-20 10:01:20.815241,13755.21,Dining,Bangalore,0,0
b1cb0501-f360-4f76-9003-a4ade26a971b,ACC01881,2026-06-20 07:51:51.815241,13606.62,Utilities,Bangalore,0,0
d88a2b67-22c2-4a83-b424-0302e48bb336,ACC00376,2026-06-20 19:15:56.815241,13573.79,ATM Withdrawal,Chennai,0,0
f254a07a-0818-4501-9a67-68f0bce54e0e,ACC00635,2026-06-20 08:13:13.815241,13572.44,Grocery,Pune,0,0
9cca22c7-b284-4f0c-85b8-8aafb9107e29,ACC00337,2026-06-20 12:04:32.815241,13567.53,ATM Withdrawal,Chennai,0,0
c3101e2e-7107-414f-b54a-31ba4ac8927e,ACC00899,2026-06-20 09:33:09.815241,13553.49,ATM Withdrawal,Kolkata,0,0
25b2e968-e2ac-42f2-8c2c-e5e662267f0b,ACC00843,2026-06-20 18:05:49.815241,13529.99,ATM Withdrawal,Kolkata,0,0
e08763af-eee3-4571-b8ad-2217901abe92,ACC01760,2026-06-20 18:47:30.815241,13495.82,Entertainment,Kolkata,0,0
2d2fe48e-1702-49a1-a90f-c8741f83c253,ACC00218,2026-06-20 11:10:38.815241,13426.42,Dining,Kolkata,0,0
3bec27eb-1e80-42df-aef8-27dc8f8ac229,ACC01666,2026-06-20 22:21:39.815241,13421.04,Online Retail,Pune,0,0
c22c7b19-4ef8-4be5-b41a-700189150ae7,ACC01431,2026-06-20 16:37:53.815241,13416.89,Utilities,Chennai,0,0
b373e393-b6a5-40f7-be4f-1bd4f3d5a4ee,ACC01994,2026-06-20 17:06:22.815241,13393.21,Utilities,Bangalore,0,0
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,ACC01380,2026-06-20 07:13:59.815241,13390.6,Dining,Chennai,0,0
74aaed03-36e9-44e7-8731-94c5cb7811ec,ACC00520,2026-06-20 12:20:33.815241,13366.36,Travel,Bangalore,0,0
f1dc0916-18c7-4775-9226-296bc5c625ae,ACC00860,2026-06-20 07:25:29.815241,13339.57,Entertainment,Pune,0,0
148e0d1e-5071-46fe-bbea-1575d2b25bdd,ACC01871,2026-06-20 13:50:09.815241,13314.27,Dining,Hyderabad,0,0
